#number;groundtruth;mba
783;x*y+4*(~x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*((y&z)|(x&(y|z)))+5*(~(x&y)&~(x^(y^z)))-5*(z^(~x|(y&z)))+5*~(x|(~y|z))+1*~(~x|(~y|z))+1*(x&(~y&z))+1*(x&(y&z))
784;x*y+2*~(x|(y|z))+7*(~x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+2*(z^(~x|(~y&z)))+4*(y&(x|z))+3*((x&z)^(y|z))-5*~(x|(~y|z))-7*~(~x|(~y|z))-3*(~x&(~y&z))-6*(x&(y&z))
785;x*y+10*~(~x|(y|z))+1*~(y^z);(x&y)*(x|y)+(x&~y)*(~x&y)+7*((x^y)&~(x^z))+11*(y^(x&~z))+1*~(x|(y|z))-18*~(x|(~y|z))-10*(~x&(y&z))-7*(x&(~y&z))-10*(x&(y&z))
786;x*y-7*(~x|(~y&z))-3*~(x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-3*((x&y)|~(x^(y^z)))-7*((x&z)^~(x^(~y&z)))+3*~(~x|(~y|z))-7*(~x&(~y&z))+3*(~x&(y&z))-4*(x&(~y&z))+10*(x&(y&z))
787;x*y+11*~(x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-2*(y^~(x&(~y|z)))+11*(z^(x|(y|z)))+2*(z&(x|~y))+2*~(x|(y|z))-11*~(~x|(y|z))-11*~(~x|(~y|z))-2*(x&(~y&z))
788;x*y-8*(x&(~y&z))-1*~(x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-7*((x|~y)&(y^z))-2*(y^(~x|(y&z)))-1*((x&y)|(y^z))+2*~(x|(y|z))+10*~(~x|(~y|z))+10*(~x&(~y&z))+1*(x&(y&z))
789;x*y+1*~(x|(y|z))-5*~(~x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-7*(~(x&y)&(x^(y^z)))+1*(y^(x|(y|z)))+1*(y^~(~x&(y&z)))+7*~(x|(~y|z))+5*(~x&(~y&z))-1*(~x&(y&z))-2*(x&(~y&z))
790;x*y-4*(~x&(y&z))+11*~(~x&(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-2*~(~x&(y^z))-2*~(y^z)+15*~(x|(y|z))+15*~(~x|(y|z))+13*~(~x|(~y|z))+13*(x&(~y&z))+15*(x&(y&z))
791;x*y+1*(y^(x&(~y|z)));(x&y)*(x|y)+(x&~y)*(~x&y)-6*((x^y)&(x^z))-6*(x^(y&z))+1*~(x|(~y|z))+13*~(~x|(y|z))+7*~(~x|(~y|z))+13*(~x&(y&z))+7*(x&(~y&z))
792;x*y+6*(~y&~(x^z));(x&y)*(x|y)+(x&~y)*(~x&y)-5*(y^~(~x&(y^z)))-5*((x&y)^(y|~z))+16*~(x|(y|z))+10*~(x|(~y|z))+10*~(~x|(y|z))+5*(~x&(y&z))+11*(x&(~y&z))
793;x*y-1*~(~x|(~y|z))-6*~(x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+2*((x^y)&(x^z))-6*(~(x|~y)|(y^z))+5*(y&(x^z))-2*~(~x|(y|z))+6*(~x&(~y&z))-1*(~x&(y&z))+6*(x&(~y&z))
794;x*y+1*(x&(~y&z))+1*(y^(~x&(~y|z)));(x&y)*(x|y)+(x&~y)*(~x&y)+1*(y^~(~x&(y^z)))+1*(y&(x|~z))-1*~(x&(y^z))+1*~(x|(y|z))+2*(~x&(~y&z))+1*(~x&(y&z))+1*(x&(y&z))
795;x*y-4*~(x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-6*(y^(~x|(y|z)))+1*(z^(x|(y&z)))+2*(z^(x|(~y|z)))-3*~(~x|(y|z))-3*~(~x|(~y|z))+5*(~x&(~y&z))+6*(x&(~y&z))
796;x*y-2*(y&~(x&~z));(x&y)*(x|y)+(x&~y)*(~x&y)-2*y-5*~(x|~y)+7*~(x|(y^z))-7*~(x|(y|z))+5*~(x|(~y|z))+2*~(~x|(~y|z))-2*(~x&(y&z))
797;x*y-12*(~x&(y&z))-6*~(x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*(z^(x|(~y&z)))-5*~(x|(y^z))-6*~(x&z)+11*~(x|(y|z))+7*~(~x|(y|z))+7*~(~x|(~y|z))+6*(~x&(~y&z))
798;x*y-8*(~x&(y&z))-11*~(~x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-11*(y|(x&~z))+3*(z^(x&~y))-2*(~(x&~y)&(x^(y^z)))+13*~(x|(~y|z))+8*~(~x|(y|z))-1*(~x&(~y&z))+10*(x&(y&z))
799;x*y+1*(z^(~x&(y|z)))+1*(~x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-6*(~x&(y|z))+1*(~y&(x^z))+7*(y^(x&(y^z)))-1*~(~x|(y|z))+5*(~x&(~y&z))-6*(x&(~y&z))-6*(x&(y&z))
800;x*y+1*~(x|(~y|z))+1*~(x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*(y&(x|z))+1*~x-2*(z&~(x&~y))+1*~(~x|(~y|z))+1*(~x&(~y&z))+2*(~x&(y&z))+3*(x&(y&z))
801;x*y+1*(x&(~y&z))+2*(~x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*~(~x|(y&z))+2*(~x|(y|z))-2*(x^(~y&z))-2*~(x|(y|z))-2*~(x|(~y|z))+3*~(~x|(y|z))+1*~(~x|(~y|z))
802;x*y+3*~(~x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-3*((x|~y)&~(x^(y^z)))-6*(y&~(x&~z))+3*(z^~(~x&(y&z)))+3*~(x|(~y|z))+3*(~x&(y&z))+3*(x&(~y&z))+6*(x&(y&z))
803;x*y+3*(x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+3*(z^(~x|(y&z)))-11*(y&~(x&z))+4*(z^(~x|(y|z)))-7*~(x|(y|z))+4*~(x|(~y|z))+7*~(~x|(~y|z))+11*(~x&(y&z))
804;x*y+4*(x&(~y&z))+2*(~z|~(x^y));(x&y)*(x|y)+(x&~y)*(~x&y)-2*(y^~(~x|(y&z)))+4*((x&z)|(y&~z))+2*(y^~(~x&(y|z)))-2*~(x|(~y|z))+2*~(~x|(y|z))-2*~(~x|(~y|z))+2*(~x&(~y&z))
805;x*y-1*(x&(y|z))+10*~(~x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+7*(x|z)+3*((y&~z)^(x|(y^z)))-8*~(~x|(~y|z))-10*(~x&(~y&z))-7*(~x&(y&z))-11*(x&(~y&z))-11*(x&(y&z))
806;x*y+2*~(~x|(y|z))+6*(~x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-2*~y+4*(x|(y&z))+2*(~(x&~y)&~(y^z))-4*~(~x|(~y|z))+2*(~x&(~y&z))-2*(x&(~y&z))-6*(x&(y&z))
807;x*y-4*~(x|(~y|z))-3*~(~x&(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-6*(x|(y^z))-1*(~(x&~y)&(y^z))+3*~(~x|(y|z))+4*~(~x|(~y|z))+7*(~x&(~y&z))+3*(x&(~y&z))+3*(x&(y&z))
808;x*y-12*~(~x|(y|z))+1*(x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-11*((y&~z)^(x|(y^z)))+1*(~(x^y)&~(x^z))+1*~(~x|(~y|z))+12*(~x&(~y&z))+1*(~x&(y&z))+12*(x&(~y&z))+11*(x&(y&z))
809;x*y+11*~(~x|(y|z))+11*~(x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+11*((x&~y)|(y^z))-11*((x|y)&~(x^(y^z)))+3*(z^(x&y))-3*~(~x|(~y|z))-14*(~x&(~y&z))+8*(~x&(y&z))-3*(x&(~y&z))
810;x*y-7*((x&y)^~(x^(~y|z)))-5*(~x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+5*((x^y)&(x^z))-5*(z^(x&~y))-7*~(x|(~y|z))-7*~(~x|(y|z))-7*~(~x|(~y|z))-7*(x&(~y&z))+5*(x&(y&z))
811;x*y+2*~(~x|(y|z))+1*(y&~(x^z));(x&y)*(x|y)+(x&~y)*(~x&y)+11*(y|(x&z))+2*(y^~(~x|(y&z)))-12*~(x|(~y|z))-11*~(~x|(~y|z))-13*(~x&(y&z))-13*(x&(~y&z))-12*(x&(y&z))
812;x*y-5*(z&~(x&y))+12*(~x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-5*(y&~(x&~z))+7*(z^(x&(~y|z)))+5*~(x|(~y|z))-7*~(~x|(y|z))-7*(~x&(y&z))-5*(x&(~y&z))+5*(x&(y&z))
813;x*y-5*(x^(y&z))+4*~(x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+4*(y^(x&(~y|z)))+7*(z^(x&(y|z)))-9*~(~x|(y|z))-16*~(~x|(~y|z))-7*(~x&(~y&z))-16*(~x&(y&z))-9*(x&(~y&z))
814;x*y+5*~(~x|(y|z))-3*(x|(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-7*(x&z)+2*((x|~y)&~(y^z))-2*~(x|(y|z))-3*~(~x|(~y|z))-3*(~x&(y&z))+4*(x&(~y&z))+2*(x&(y&z))
815;x*y+7*(~(x&~y)&(x^(y^z)))+1*~(~x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*(~z|~(x^y))+2*(z^(x|(y&z)))+1*~(x|(y|z))+8*~(x|(~y|z))-1*~(~x|(y|z))+6*(~x&(~y&z))+8*(x&(y&z))
816;x*y-4*~(x^(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*((x&y)|~(x^(y^z)))+1*((x&~y)|~(y^z))-4*~(x|(~y|z))-5*~(~x|(y|z))+1*~(~x|(~y|z))-4*(x&(~y&z))-4*(x&(y&z))
817;x*y+5*~(~x|(y|z))-17*(x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-6*~(y&~z)+11*(y|(x^z))-11*(y^z)+6*~(x|(y|z))+6*(~x&(~y&z))-5*(~x&(y&z))-5*(x&(y&z))
818;x*y-1*(~(x|~y)|~(x^(y^z)))+1*(x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-6*~(x|z)-6*(y&(x|z))+5*~(x|(y|z))+5*~(x|(~y|z))+5*~(~x|(~y|z))+5*(~x&(y&z))+6*(x&(y&z))
819;x*y-7*~(x|(~y|z))-2*~(y^z);(x&y)*(x|y)+(x&~y)*(~x&y)-7*(z^(~x&(y|z)))+5*((x|~y)&(x^(y^z)))-2*~(x|(y|z))-7*~(~x|(y|z))-5*(~x&(~y&z))-2*(~x&(y&z))+7*(x&(~y&z))
820;x*y-4*(x&(y&z))-3*(y^(~x&(y|z)));(x&y)*(x|y)+(x&~y)*(~x&y)-7*((x&z)|~(y|z))+3*(y^(x|(y|z)))+7*~(x|(y|z))+4*~(~x|(y|z))-3*~(~x|(~y|z))-6*(~x&(~y&z))+4*(x&(~y&z))
821;x*y+1*~(~x|(~y|z))-2*~(~x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+1*~(~x&(~y|z))-2*(x&~y)-1*~(y^z)+1*~(x|(y|z))-1*~(x|(~y|z))+1*(~x&(y&z))+1*(x&(~y&z))
822;x*y+13*(~x&(y&z))+5*~(x|(y^z));(x&y)*(x|y)+(x&~y)*(~x&y)+7*(y&~(x&~z))+11*(~(x|~y)|(x^(y^z)))+5*~(x|(y|z))-18*~(x|(~y|z))-11*~(~x|(y|z))-11*(~x&(~y&z))-18*(x&(y&z))
823;x*y-11*(~x&(~y&z))+4*~(~x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-5*(y&~(x^z))-11*(z&~(x&~y))+4*(y^(x&z))+1*~(x|(~y|z))+7*(~x&(y&z))-4*(x&(~y&z))+16*(x&(y&z))
824;x*y+4*(~x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*(y^(x&(y^z)))-7*((x|y)&(x^(y^z)))+1*(y^(x&(y|z)))+4*((x|~y)&(x^(y^z)))+7*~(x|(~y|z))+3*~(~x|(y|z))+4*(x&(y&z))
825;x*y-4*~(~x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-3*((x&z)|~(y|z))-1*(x&(~y|z))+3*(x&(y^z))+3*~(x|(y|z))-3*~(~x|(~y|z))+1*(x&(~y&z))+4*(x&(y&z))
826;x*y+11*(y^~(x&(~y|z)));(x&y)*(x|y)+(x&~y)*(~x&y)-5*((x&z)^~(x^(y&z)))+4*(x&z)+16*~(x|(y|z))+5*~(x|(~y|z))+16*(~x&(~y&z))+1*(x&(~y&z))+7*(x&(y&z))
827;x*y-3*~(x|(y|z))-1*~(x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-5*(z^(x|~y))+3*(~y&~(x^z))-1*~(x^(~y&z))+5*~(~x|(y|z))+5*~(~x|(~y|z))+6*(~x&(y&z))-2*(x&(~y&z))
828;x*y+8*(~x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-3*(y^~(x|z))+11*(y^(~x&(y^z)))-2*(~z&~(x^y))+5*~(x|(y|z))-6*~(~x|(~y|z))-11*(~x&(~y&z))-8*(x&(y&z))
829;x*y+1*~(x^(y^z))+2*~(~x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+3*((x&y)|~(y^z))+7*((x&~y)|~(y^z))-9*~(x|(y|z))-10*~(~x|(y|z))-9*(~x&(y&z))-6*(x&(~y&z))-10*(x&(y&z))
830;x*y+3*((x&z)^(y|z))-4*(~x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+4*(~(x&y)&~(x^(y^z)))-1*~(x|y)-3*~(x|(y|z))+3*~(x|(~y|z))+3*~(~x|(~y|z))-1*(~x&(y&z))-4*(x&(~y&z))
831;x*y+3*(~x&(y&z))-2*(z^(x|(~y&z)));(x&y)*(x|y)+(x&~y)*(~x&y)+1*(z&(x|y))-11*(z^(~x&(y|z)))+11*~(x|(~y|z))-2*~(~x|(y|z))-2*~(~x|(~y|z))+10*(x&(~y&z))+10*(x&(y&z))
832;x*y-7*(x&(~y&z))+1*(y^~(~x|(y^z)));(x&y)*(x|y)+(x&~y)*(~x&y)+1*~(x&~y)-7*~(~x&(y|z))+6*~(x|(y|z))+8*~(~x|(y|z))+7*~(~x|(~y|z))-1*(~x&(~y&z))+6*(x&(y&z))
833;x*y-1*~(~x|(~y|z))-1*~(x|y);(x&y)*(x|y)+(x&~y)*(~x&y)+2*(z&(x|~y))-1*~z+1*~(x|(~y|z))+1*~(~x|(y|z))-3*(~x&(~y&z))-2*(x&(~y&z))-2*(x&(y&z))
834;x*y-4*~(x|(y|z))-1*(y^~(~x&(y|z)));(x&y)*(x|y)+(x&~y)*(~x&y)-1*(y|(x&z))-5*(~(x&y)&~(x^(y^z)))-1*~(~x|(y|z))+1*~(~x|(~y|z))+5*(~x&(y&z))+5*(x&(~y&z))+1*(x&(y&z))
835;x*y+4*~(x|(y|z))+1*~(~x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+3*((x&z)^~(x^(~y&z)))+1*(z^~(x&~y))-1*(x&~y)-4*~(x|(~y|z))+1*~(~x|(y|z))-3*(~x&(y&z))-3*(x&(y&z))
836;x*y+3*~(~x|(y|z))+1*~(~x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+1*((x&y)|(y^z))+4*(y^(x|(y^z)))-1*(y^(x|(~y&z)))-4*(~x&(~y&z))-3*(~x&(y&z))-4*(x&(~y&z))-1*(x&(y&z))
837;x*y+6*(y^~(~x|(~y&z)))+1*(~x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+1*(x^z)+5*(~(x|~y)|~(x^(y^z)))-5*~(x|(y|z))+1*~(x|(~y|z))+5*~(~x|(y|z))-6*~(~x|(~y|z))-5*(x&(~y&z))
838;x*y+3*(~x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+3*((x|~y)&(y^z))-2*((y&z)^~(~x&(y^z)))+2*(z^(x|(y|z)))+2*~(x|(y|z))-2*~(x|(~y|z))-3*~(~x|(~y|z))-1*(x&(~y&z))
839;x*y-3*(~x&(~y&z))-1*(y^~(x|(y^z)));(x&y)*(x|y)+(x&~y)*(~x&y)+4*(y^~(x|(~y&z)))-3*(z^~(~x|(y&z)))-5*~(x|(y|z))-1*~(x|(~y|z))+3*~(~x|(y|z))-2*~(~x|(~y|z))+3*(~x&(y&z))-2*(x&(y&z))
840;x*y+7*(y&~(x^z))-4*(y^~(x|(y&z)));(x&y)*(x|y)+(x&~y)*(~x&y)+3*(~(x^y)|~(x^z))-7*(y&(x|~z))-7*~(x|(y|z))+11*~(x|(~y|z))-7*(~x&(~y&z))-4*(~x&(y&z))-3*(x&(~y&z))+7*(x&(y&z))
841;x*y+6*~(~x|(~y|z))+1*(~x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+1*(z^~(~x|(~y&z)))+3*(z^~(x&~y))+2*(y^z)-3*~(x|(y|z))-5*~(x|(~y|z))-1*~(~x|(y|z))-3*(~x&(~y&z))-6*(x&(~y&z))
842;x*y+8*~(x|(~y|z))+1*(y^~(~x&(~y|z)));(x&y)*(x|y)+(x&~y)*(~x&y)+1*((x&y)|~(y^z))+11*~(x|(~y&z))-3*~(x^(~y&z))-9*~(x|(y|z))-1*~(~x|(~y|z))-8*(~x&(y&z))+4*(x&(~y&z))-1*(x&(y&z))
843;x*y+2*((x|~y)&(y^z));(x&y)*(x|y)+(x&~y)*(~x&y)-2*(x^y)-7*(y&~(x&z))+9*~(x|(~y|z))+2*~(~x|(y|z))+9*~(~x|(~y|z))+2*(~x&(~y&z))+9*(~x&(y&z))+4*(x&(~y&z))
844;x*y-2*~(~x|(~y|z))-1*(x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+2*((x|y)&(x^(y^z)))+1*(y&~z)-6*(y|(x&z))+3*~(~x&(~y&z))-3*~(x|(y|z))-5*~(~x|(y|z))+3*(~x&(y&z))+3*(x&(~y&z))
845;x*y+2*(x&(y&z))+11*(~x&(y^z));(x&y)*(x|y)+(x&~y)*(~x&y)+2*~(y^z)+1*(z^(x&(~y|z)))+5*((x^y)&(x^z))-2*~(x|(y|z))+11*~(x|(~y|z))-8*~(~x|(y|z))+10*(~x&(~y&z))-8*(~x&(y&z))
846;x*y-4*(~x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*~(x|y)-6*(z^~(~x|(~y&z)))+2*((x&z)^~(y&~z))-1*~(x|(y|z))+4*~(~x|(y|z))+6*~(~x|(~y|z))+5*(~x&(~y&z))+6*(x&(~y&z))
847;x*y+2*(~(x&y)&(x^(y^z)));(x&y)*(x|y)+(x&~y)*(~x&y)+4*~(x|z)-2*(y^(~x|(y^z)))-2*~(x|(y|z))-2*~(x|(~y|z))+2*~(~x|(y|z))+4*(~x&(~y&z))+2*(x&(~y&z))+2*(x&(y&z))
848;x*y-7*(x&(y&z))-6*~(x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+2*((x&~y)|(y^z))+1*(z^~(x&(~y&z)))-7*((x&z)|~(y|z))-3*~(x|(~y|z))+4*~(~x|(y|z))-3*~(~x|(~y|z))-2*(~x&(~y&z))+4*(x&(~y&z))
849;x*y-8*~(x|(~y|z))+3*~(~x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+2*(~(x|y)|~(x^(y^z)))-11*(z^(~x|(y&z)))+3*((x&y)^~(x^(~y|z)))+9*~(x|(y|z))-5*~(~x|(~y|z))-2*(~x&(~y&z))-2*(~x&(y&z))+6*(x&(~y&z))
850;x*y+10*~(~x|(y|z))-1*~(x^(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+2*((x^y)|(x^z))+7*(~(x&y)&(x^(y^z)))-10*~(x|(~y|z))-2*~(~x|(~y|z))-9*(~x&(~y&z))-2*(~x&(y&z))-3*(x&(~y&z))-1*(x&(y&z))
851;x*y-9*~(x|(y|z))-6*(~x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-6*(y^(x|z))-11*(z^~(x&(~y|z)))+2*(z^~(x&(~y&z)))+15*~(x|(~y|z))+4*~(~x|(y|z))+9*~(~x|(~y|z))+15*(x&(~y&z))+11*(x&(y&z))
852;x*y+3*(x&(~y&z))+4*(~x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+4*((x&z)^~(x^(y&z)))-1*(z&(x|y))-2*(y&(x^z))-4*~(x|(y|z))-4*~(x|(~y|z))+2*~(~x|(~y|z))+3*(~x&(y&z))+1*(x&(y&z))
853;x*y-11*((x&z)^(x^(y&z)));(x&y)*(x|y)+(x&~y)*(~x&y)+1*(z^~(x&(y&z)))-2*((x|~y)&~(y^z))+1*~(x|(y|z))-1*~(x|(~y|z))-10*~(~x|(y|z))-12*~(~x|(~y|z))-11*(~x&(y&z))-10*(x&(y&z))
854;x*y+7*~(~x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+11*(~x&(y^z))+2*~(~x|(~y&z))+5*(y|~(x|~z))-16*~(x|(~y|z))-2*~(~x|(y|z))-16*(~x&(~y&z))-5*(~x&(y&z))-7*(x&(y&z))
855;x*y-1*~(x|(y|z))+3*(x^z);(x&y)*(x|y)+(x&~y)*(~x&y)-2*~(x^z)+3*(z^(x|(y|z)))+1*(z^(~x&(~y|z)))-1*~(x|(~y|z))+3*(~x&(~y&z))+3*(~x&(y&z))+1*(x&(~y&z))+1*(x&(y&z))
856;x*y+5*(~x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+5*(z^(x&(~y|z)))+11*(z^(x|(~y|z)))-5*((x&y)|(x^(y^z)))-11*~(x|(y|z))+5*~(x|(~y|z))-11*~(~x|(y|z))-6*~(~x|(~y|z))+5*(x&(y&z))
857;x*y-11*~(~x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+1*(y^~(~x&(y&z)))-1*(z&(x^y))-11*(x&(y|z))-1*~(x|(y|z))-1*~(~x|(y|z))-1*(~x&(~y&z))+11*(x&(~y&z))+11*(x&(y&z))
858;x*y+9*~(x|(~y|z))+6*(~x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+11*y-3*((x&y)^(x^(y&z)))-2*(y|~(x|~z))+3*~(~x|(y|z))-9*~(~x|(~y|z))+2*(~x&(~y&z))+3*(x&(~y&z))-6*(x&(y&z))
859;x*y-10*(x&(~y&z))-5*~(~x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)+2*((x|~y)&~(x^(y^z)))-1*~(y|~z)+4*(~z&~(x^y))-11*(~x|(y^z))+5*~(x|(y|z))+11*~(x|(~y|z))+12*(~x&(~y&z))+11*(~x&(y&z))
860;x*y-1*(~x&(y&z))+8*~(x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-2*(z^~(x&(y|z)))+11*~(x|y)-1*~(x&y)+3*~(x|(~y|z))+3*~(~x|(y|z))-10*(~x&(~y&z))+3*(x&(~y&z))+2*(x&(y&z))
861;x*y+5*(~x&(y&z))+12*(x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+11*(~z|~(x^y))+5*(~(x&y)&~(y^z))+1*(~(x|y)|(x^(y^z)))-17*~(x|(y|z))-12*~(x|(~y|z))-17*~(~x|(y|z))-11*~(~x|(~y|z))-12*(~x&(~y&z))
862;x*y-13*(~x&(y&z))-6*~(x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-6*(z^~(x|(y&z)))-7*(~x&(~y|z))-11*(x&(y|z))+13*~(x|(y|z))+11*~(~x|(~y|z))+7*(~x&(~y&z))+17*(x&(~y&z))+17*(x&(y&z))
863;x*y-5*(y^~(x&(y|z)))+5*(~x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+3*((x&y)|~(y^z))+2*(y^~(~x|(y^z)))-8*~(x|(y|z))-2*~(x|(~y|z))-10*~(~x|(y|z))-10*~(~x|(~y|z))-5*(~x&(~y&z))-8*(x&(y&z))
864;x*y-7*(~x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*(y&z)+1*((y&z)|(~x&(y|z)))-7*~(x&(y^z))+7*~(x|(y|z))+6*~(x|(~y|z))+7*~(~x|(y|z))+6*(~x&(~y&z))+7*(x&(y&z))
865;x*y-1*(~x&(y&z))-3*~(x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*(~x|(~y|z))-2*(y^~(x&(~y|z)))+2*(y&~(x^z))-1*~(x|(~y|z))+1*~(~x|(y|z))+3*(~x&(~y&z))+1*(x&(~y&z))+1*(x&(y&z))
866;x*y+12*(~x&(~y&z))+8*~(~x|(y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*~(x^z)+7*((x^y)&(x^z))+11*((x&y)^(y|z))+1*~(x&(y|z))-11*~(x|(~y|z))-19*(~x&(y&z))-10*(x&(~y&z))+1*(x&(y&z))
867;x*y-4*(~x&(y&z))+6*~(~x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-3*~(y^z)+1*(~y|~(x^z))-1*(~x|(y|z))+7*(x&(y^z))+3*~(x|(y|z))+2*~(~x|(y|z))-7*(x&(~y&z))+3*(x&(y&z))
868;x*y+1*(~x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+3*(z&(x|~y))-2*(y^(x|(y&z)))-2*~(x|~z)+2*~(x|(~y|z))+2*~(~x|(y|z))+2*(~x&(y&z))-1*(x&(~y&z))-3*(x&(y&z))
869;x*y+10*(~x&(~y&z))+7*(x&(~y&z));(x&y)*(x|y)+(x&~y)*(~x&y)+3*(z^(x&(y|z)))+2*(x&~z)+7*(y^~(x&(y&z)))-7*~(x|(y|z))-9*~(~x|(y|z))-5*~(~x|(~y|z))-3*(~x&(y&z))-7*(x&(y&z))
870;x*y-3*(x|~z)-7*((x&y)^(x^(y&z)));(x&y)*(x|y)+(x&~y)*(~x&y)-2*((x&z)|(y&~z))-3*~(x|(y|z))-1*~(x|(~y|z))-10*~(~x|(y|z))-1*~(~x|(~y|z))-7*(~x&(y&z))-8*(x&(~y&z))-8*(x&(y&z))
871;x*y+1*(y^~(x|(y&z)));(x&y)*(x|y)+(x&~y)*(~x&y)-1*(~(x^y)|(x^z))+5*(z^(x|(y&z)))+2*~(x|(y|z))-4*~(~x|(y|z))-3*~(~x|(~y|z))-3*(~x&(~y&z))+2*(~x&(y&z))+2*(x&(y&z))
872;x*y+8*~(x|(y|z))+1*(~x&(y&z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*~(x|(y^z))+7*~(~x&(y|z))+2*((x^y)|~(x^z))-2*~(x|(~y|z))-9*~(~x|(y|z))-7*~(~x|(~y|z))-9*(x&(~y&z))-9*(x&(y&z))
873;x*y-2*(x&(y&z))+5*(~(x^y)|(x^z));(x&y)*(x|y)+(x&~y)*(~x&y)+5*y-2*(x|(~y&z))+5*~(x|(y|z))-5*~(x|(~y|z))+7*~(~x|(y|z))+2*~(~x|(~y|z))+7*(~x&(~y&z))+2*(x&(~y&z))
874;x*y+4*(x&(~y&z))+3*(x^(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-1*(z^~(x|~y))+5*(z&(x|~y))+3*~(x|(y|z))+1*~(x|(~y|z))+3*~(~x|(~y|z))-1*(~x&(~y&z))+3*(~x&(y&z))-4*(x&(y&z))
875;x*y-10*(x&(~y&z))-5*~(x|(~y|z));(x&y)*(x|y)+(x&~y)*(~x&y)-7*~(x&y)+2*(z^(~x|(y&z)))-5*~(y&~z)+10*~(x|(y|z))+12*~(~x|(y|z))+12*(~x&(~y&z))+12*(~x&(y&z))+5*(x&(y&z))
